**** Planta:   48                               -1  3
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2032   2       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2032   3       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2032   4       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2033   1       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2033   2       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2033   3       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2033   4       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2034   1       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2034   2       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2034   3       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2034   4       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2035   1       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2035   2       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2035   3       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2035   4       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2036   1       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2036   2       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2036   3       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2036   4       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2037   1       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2037   2       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2037   3       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2037   4       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2038   1       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2038   2       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2038   3       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2038   4       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2039   1       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2039   2       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2039   3       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
2039   4       0       0       0       0       0  174.41  174.41  174.41  174.41  174.41  174.41  174.41
**** Planta:   24                               -1  3
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2025   2       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2025   3       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2025   4       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2026   1       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2026   2       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2026   3       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2026   4       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2027   1       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2027   2       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2027   3       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2027   4       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2028   1       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2028   2       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2028   3       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2028   4       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2029   1       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2029   2       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2029   3       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2029   4       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2030   1       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2030   2       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2030   3       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2030   4       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2031   1       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2031   2       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2031   3       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2031   4       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2032   1       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2032   2       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2032   3       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2032   4       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2033   1       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2033   2       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2033   3       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2033   4       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2034   1       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2034   2       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2034   3       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2034   4       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2035   1       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2035   2       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2035   3       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2035   4       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2036   1       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2036   2       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2036   3       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2036   4       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2037   1       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2037   2       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2037   3       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2037   4       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2038   1       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2038   2       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2038   3       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2038   4       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2039   1       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2039   2       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2039   3       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
2039   4       0       0       0       0       0   56.88   56.88   56.88   56.88   56.88   56.88   56.88
**** Planta:   64                               -1  3
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1       0       0       0       0       0       0       0       0       0       0       0       0
2025   2       0       0       0       0       0       0       0       0       0       0       0       0
2025   3       0       0       0       0       0       0       0       0       0       0       0       0
2025   4       0       0       0       0       0       0       0       0       0       0       0       0
2026   1       0       0       0       0       0       0       0       0       0       0       0       0
2026   2       0       0       0       0       0       0       0       0       0       0       0       0
2026   3       0       0       0       0       0       0       0       0       0       0       0       0
2026   4       0       0       0       0       0       0       0       0       0       0       0       0
2027   1       0       0       0       0       0       0       0       0       0       0       0       0
2027   2       0       0       0       0       0       0       0       0       0       0       0       0
2027   3       0       0       0       0       0       0       0       0       0       0       0       0
2027   4       0       0       0       0       0       0       0       0       0       0       0       0
2028   1       0       0       0       0       0       0       0       0       0       0       0       0
2028   2       0       0       0       0       0       0       0       0       0       0       0       0
2028   3       0       0       0       0       0       0       0       0       0       0       0       0
2028   4       0       0       0       0       0       0       0       0       0       0       0       0
2029   1       0       0       0       0       0       0       0       0       0       0       0       0
2029   2       0       0       0       0       0       0       0       0       0       0       0       0
2029   3       0       0       0       0       0       0       0       0       0       0       0       0
2029   4       0       0       0       0       0       0       0       0       0       0       0       0
2030   1       0       0       0       0       0       0       0       0       0       0       0       0
2030   2       0       0       0       0       0       0       0       0       0       0       0       0
2030   3       0       0       0       0       0       0       0       0       0       0       0       0
2030   4       0       0       0       0       0       0       0       0       0       0       0       0
2031   1       0       0       0       0       0       0       0       0       0       0       0       0
2031   2       0       0       0       0       0       0       0       0       0       0       0       0
2031   3       0       0       0       0       0       0       0       0       0       0       0       0
2031   4       0       0       0       0       0       0       0       0       0       0       0       0
2032   1       0       0       0       0       0       0       0       0       0       0       0       0
2032   2       0       0       0       0       0       0       0       0       0       0       0       0
2032   3       0       0       0       0       0       0       0       0       0       0       0       0
2032   4       0       0       0       0       0       0       0       0       0       0       0       0
2033   1       0       0       0       0       0       0       0       0       0       0       0       0
2033   2       0       0       0       0       0       0       0       0       0       0       0       0
2033   3       0       0       0       0       0       0       0       0       0       0       0       0
2033   4       0       0       0       0       0       0       0       0       0       0       0       0
2034   1       0       0       0       0       0       0       0       0       0       0       0       0
2034   2       0       0       0       0       0       0       0       0       0       0       0       0
2034   3       0       0       0       0       0       0       0       0       0       0       0       0
2034   4       0       0       0       0       0       0       0       0       0       0       0       0
2035   1       0       0       0       0       0       0       0       0       0       0       0       0
2035   2       0       0       0       0       0       0       0       0       0       0       0       0
2035   3       0       0       0       0       0       0       0       0       0       0       0       0
2035   4       0       0       0       0       0       0       0       0       0       0       0       0
2036   1       0       0       0       0       0       0       0       0       0       0       0       0
2036   2       0       0       0       0       0       0       0       0       0       0       0       0
2036   3       0       0       0       0       0       0       0       0       0       0       0       0
2036   4       0       0       0       0       0       0       0       0       0       0       0       0
2037   1       0       0       0       0       0       0       0       0       0       0       0       0
2037   2       0       0       0       0       0       0       0       0       0       0       0       0
2037   3       0       0       0       0       0       0       0       0       0       0       0       0
2037   4       0       0       0       0       0       0       0       0       0       0       0       0
2038   1       0       0       0       0       0       0       0       0       0       0       0       0
2038   2       0       0       0       0       0       0       0       0       0       0       0       0
2038   3       0       0       0       0       0       0       0       0       0       0       0       0
2038   4       0       0       0       0       0       0       0       0       0       0       0       0
2039   1       0       0       0       0       0       0       0       0       0       0       0       0
2039   2       0       0       0       0       0       0       0       0       0       0       0       0
2039   3       0       0       0       0       0       0       0       0       0       0       0       0
2039   4       0       0       0       0       0       0       0       0       0       0       0       0
**** Planta:  149                               -1  3
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1       0       0       0       0       0       0       0       0       0       0       0       0
2025   2       0       0       0       0       0       0       0       0       0       0       0       0
2025   3       0       0       0       0       0       0       0       0       0       0       0       0
2025   4       0       0       0       0       0       0       0       0       0       0       0       0
2026   1       0       0       0       0       0       0       0       0       0       0       0       0
2026   2       0       0       0       0       0       0       0       0       0       0       0       0
2026   3       0       0       0       0       0       0       0       0       0       0       0       0
2026   4       0       0       0       0       0       0       0       0       0       0       0       0
2027   1       0       0       0       0       0       0       0       0       0       0       0       0
2027   2       0       0       0       0       0       0       0       0       0       0       0       0
2027   3       0       0       0       0       0       0       0       0       0       0       0       0
2027   4       0       0       0       0       0       0       0       0       0       0       0       0
2028   1       0       0       0       0       0       0       0       0       0       0       0       0
2028   2       0       0       0       0       0       0       0       0       0       0       0       0
2028   3       0       0       0       0       0       0       0       0       0       0       0       0
2028   4       0       0       0       0       0       0       0       0       0       0       0       0
2029   1       0       0       0       0       0       0       0       0       0       0       0       0
2029   2       0       0       0       0       0       0       0       0       0       0       0       0
2029   3       0       0       0       0       0       0       0       0       0       0       0       0
2029   4       0       0       0       0       0       0       0       0       0       0       0       0
2030   1       0       0       0       0       0       0       0       0       0       0       0       0
2030   2       0       0       0       0       0       0       0       0       0       0       0       0
2030   3       0       0       0       0       0       0       0       0       0       0       0       0
2030   4       0       0       0       0       0       0       0       0       0       0       0       0
2031   1       0       0       0       0       0       0       0       0       0       0       0       0
2031   2       0       0       0       0       0       0       0       0       0       0       0       0
2031   3       0       0       0       0       0       0       0       0       0       0       0       0
2031   4       0       0       0       0       0       0       0       0       0       0       0       0
2032   1       0       0       0       0       0       0       0       0       0       0       0       0
2032   2       0       0       0       0       0       0       0       0       0       0       0       0
2032   3       0       0       0       0       0       0       0       0       0       0       0       0
2032   4       0       0       0       0       0       0       0       0       0       0       0       0
2033   1       0       0       0       0       0       0       0       0       0       0       0       0
2033   2       0       0       0       0       0       0       0       0       0       0       0       0
2033   3       0       0       0       0       0       0       0       0       0       0       0       0
2033   4       0       0       0       0       0       0       0       0       0       0       0       0
2034   1       0       0       0       0       0       0       0       0       0       0       0       0
2034   2       0       0       0       0       0       0       0       0       0       0       0       0
2034   3       0       0       0       0       0       0       0       0       0       0       0       0
2034   4       0       0       0       0       0       0       0       0       0       0       0       0
2035   1       0       0       0       0       0       0       0       0       0       0       0       0
2035   2       0       0       0       0       0       0       0       0       0       0       0       0
2035   3       0       0       0       0       0       0       0       0       0       0       0       0
2035   4       0       0       0       0       0       0       0       0       0       0       0       0
2036   1       0       0       0       0       0       0       0       0       0       0       0       0
2036   2       0       0       0       0       0       0       0       0       0       0       0       0
2036   3       0       0       0       0       0       0       0       0       0       0       0       0
2036   4       0       0       0       0       0       0       0       0       0       0       0       0
2037   1       0       0       0       0       0       0       0       0       0       0       0       0
2037   2       0       0       0       0       0       0       0       0       0       0       0       0
2037   3       0       0       0       0       0       0       0       0       0       0       0       0
2037   4       0       0       0       0       0       0       0       0       0       0       0       0
2038   1       0       0       0       0       0       0       0       0       0       0       0       0
2038   2       0       0       0       0       0       0       0       0       0       0       0       0
2038   3       0       0       0       0       0       0       0       0       0       0       0       0
2038   4       0       0       0       0       0       0       0       0       0       0       0       0
2039   1       0       0       0       0       0       0       0       0       0       0       0       0
2039   2       0       0       0       0       0       0       0       0       0       0       0       0
2039   3       0       0       0       0       0       0       0       0       0       0       0       0
2039   4       0       0       0       0       0       0       0       0       0       0       0       0
**** Planta:  107                               -1  3
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2025   2  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2025   3  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2025   4  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2026   1  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2026   2  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2026   3  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2026   4  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2027   1  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2027   2  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2027   3  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2027   4  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2028   1  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2028   2  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2028   3  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2028   4  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2029   1  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2029   2  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2029   3  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2029   4  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2030   1  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2030   2  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2030   3  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2030   4  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2031   1  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2031   2  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2031   3  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2031   4  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2032   1  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2032   2  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2032   3  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2032   4  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2033   1  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2033   2  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2033   3  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2033   4  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2034   1  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2034   2  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2034   3  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2034   4  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2035   1  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2035   2  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2035   3  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2035   4  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2036   1  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2036   2  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2036   3  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2036   4  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2037   1  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2037   2  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2037   3  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2037   4  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2038   1  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2038   2  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2038   3  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2038   4  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2039   1  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2039   2  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2039   3  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
2039   4  229.94  229.94       0       0       0       0  229.94  229.94  229.94  229.94  229.94       0
**** Planta:  254                               -1  3
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1       0       0       0       0       0       0       0       0       0       0       0       0
2025   2       0       0       0       0       0       0       0       0       0       0       0       0
2025   3       0       0       0       0       0       0       0       0       0       0       0       0
2025   4       0       0       0       0       0       0       0       0       0       0       0       0
2026   1       0       0       0       0       0       0       0       0       0       0       0       0
2026   2       0       0       0       0       0       0       0       0       0       0       0       0
2026   3       0       0       0       0       0       0       0       0       0       0       0       0
2026   4       0       0       0       0       0       0       0       0       0       0       0       0
2027   1       0       0       0       0       0       0       0       0       0       0       0       0
2027   2       0       0       0       0       0       0       0       0       0       0       0       0
2027   3       0       0       0       0       0       0       0       0       0       0       0       0
2027   4       0       0       0       0       0       0       0       0       0       0       0       0
2028   1       0       0       0       0       0       0       0       0       0       0       0       0
2028   2       0       0       0       0       0       0       0       0       0       0       0       0
2028   3       0       0       0       0       0       0       0       0       0       0       0       0
2028   4       0       0       0       0       0       0       0       0       0       0       0       0
2029   1       0       0       0       0       0       0       0       0       0       0       0       0
2029   2       0       0       0       0       0       0       0       0       0       0       0       0
2029   3       0       0       0       0       0       0       0       0       0       0       0       0
2029   4       0       0       0       0       0       0       0       0       0       0       0       0
2030   1       0       0       0       0       0       0       0       0       0       0       0       0
2030   2       0       0       0       0       0       0       0       0       0       0       0       0
2030   3       0       0       0       0       0       0       0       0       0       0       0       0
2030   4       0       0       0       0       0       0       0       0       0       0       0       0
2031   1       0       0       0       0       0       0       0       0       0       0       0       0
2031   2       0       0       0       0       0       0       0       0       0       0       0       0
2031   3       0       0       0       0       0       0       0       0       0       0       0       0
2031   4       0       0       0       0       0       0       0       0       0       0       0       0
2032   1       0       0       0       0       0       0       0       0       0       0       0       0
2032   2       0       0       0       0       0       0       0       0       0       0       0       0
2032   3       0       0       0       0       0       0       0       0       0       0       0       0
2032   4       0       0       0       0       0       0       0       0       0       0       0       0
2033   1       0       0       0       0       0       0       0       0       0       0       0       0
2033   2       0       0       0       0       0       0       0       0       0       0       0       0
2033   3       0       0       0       0       0       0       0       0       0       0       0       0
2033   4       0       0       0       0       0       0       0       0       0       0       0       0
2034   1       0       0       0       0       0       0       0       0       0       0       0       0
2034   2       0       0       0       0       0       0       0       0       0       0       0       0
2034   3       0       0       0       0       0       0       0       0       0       0       0       0
2034   4       0       0       0       0       0       0       0       0       0       0       0       0
2035   1       0       0       0       0       0       0       0       0       0       0       0       0
2035   2       0       0       0       0       0       0       0       0       0       0       0       0
2035   3       0       0       0       0       0       0       0       0       0       0       0       0
2035   4       0       0       0       0       0       0       0       0       0       0       0       0
2036   1       0       0       0       0       0       0       0       0       0       0       0       0
2036   2       0       0       0       0       0       0       0       0       0       0       0       0
2036   3       0       0       0       0       0       0       0       0       0       0       0       0
2036   4       0       0       0       0       0       0       0       0       0       0       0       0
2037   1       0       0       0       0       0       0       0       0       0       0       0       0
2037   2       0       0       0       0       0       0       0       0       0       0       0       0
2037   3       0       0       0       0       0       0       0       0       0       0       0       0
2037   4       0       0       0       0       0       0       0       0       0       0       0       0
2038   1       0       0       0       0       0       0       0       0       0       0       0       0
2038   2       0       0       0       0       0       0       0       0       0       0       0       0
2038   3       0       0       0       0       0       0       0       0       0       0       0       0
2038   4       0       0       0       0       0       0       0       0       0       0       0       0
2039   1       0       0       0       0       0       0       0       0       0       0       0       0
2039   2       0       0       0       0       0       0       0       0       0       0       0       0
2039   3       0       0       0       0       0       0       0       0       0       0       0       0
2039   4       0       0       0       0       0       0       0       0       0       0       0       0
**** Planta:  768                               -1  3
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1       0       0       0       0       0       0       0       0       0       0       0       0
2025   2       0       0       0       0       0       0       0       0       0       0       0       0
2025   3       0       0       0       0       0       0       0       0       0       0       0       0
2025   4       0       0       0       0       0       0       0       0       0       0       0       0
2026   1       0       0       0       0       0       0       0       0       0       0       0       0
2026   2       0       0       0       0       0       0       0       0       0       0       0       0
2026   3       0       0       0       0       0       0       0       0       0       0       0       0
2026   4       0       0       0       0       0       0       0       0       0       0       0       0
2027   1       0       0       0       0       0       0       0       0       0       0       0       0
2027   2       0       0       0       0       0       0       0       0       0       0       0       0
2027   3       0       0       0       0       0       0       0       0       0       0       0       0
2027   4       0       0       0       0       0       0       0       0       0       0       0       0
2028   1       0       0       0       0       0       0       0       0       0       0       0       0
2028   2       0       0       0       0       0       0       0       0       0       0       0       0
2028   3       0       0       0       0       0       0       0       0       0       0       0       0
2028   4       0       0       0       0       0       0       0       0       0       0       0       0
2029   1       0       0       0       0       0       0       0       0       0       0       0       0
2029   2       0       0       0       0       0       0       0       0       0       0       0       0
2029   3       0       0       0       0       0       0       0       0       0       0       0       0
2029   4       0       0       0       0       0       0       0       0       0       0       0       0
2030   1       0       0       0       0       0       0       0       0       0       0       0       0
2030   2       0       0       0       0       0       0       0       0       0       0       0       0
2030   3       0       0       0       0       0       0       0       0       0       0       0       0
2030   4       0       0       0       0       0       0       0       0       0       0       0       0
2031   1       0       0       0       0       0       0       0       0       0       0       0       0
2031   2       0       0       0       0       0       0       0       0       0       0       0       0
2031   3       0       0       0       0       0       0       0       0       0       0       0       0
2031   4       0       0       0       0       0       0       0       0       0       0       0       0
2032   1       0       0       0       0       0       0       0       0       0       0       0       0
2032   2       0       0       0       0       0       0       0       0       0       0       0       0
2032   3       0       0       0       0       0       0       0       0       0       0       0       0
2032   4       0       0       0       0       0       0       0       0       0       0       0       0
2033   1       0       0       0       0       0       0       0       0       0       0       0       0
2033   2       0       0       0       0       0       0       0       0       0       0       0       0
2033   3       0       0       0       0       0       0       0       0       0       0       0       0
2033   4       0       0       0       0       0       0       0       0       0       0       0       0
2034   1       0       0       0       0       0       0       0       0       0       0       0       0
2034   2       0       0       0       0       0       0       0       0       0       0       0       0
2034   3       0       0       0       0       0       0       0       0       0       0       0       0
2034   4       0       0       0       0       0       0       0       0       0       0       0       0
2035   1       0       0       0       0       0       0       0       0       0       0       0       0
2035   2       0       0       0       0       0       0       0       0       0       0       0       0
2035   3       0       0       0       0       0       0       0       0       0       0       0       0
2035   4       0       0       0       0       0       0       0       0       0       0       0       0
2036   1       0       0       0       0       0       0       0       0       0       0       0       0
2036   2       0       0       0       0       0       0       0       0       0       0       0       0
2036   3       0       0       0       0       0       0       0       0       0       0       0       0
2036   4       0       0       0       0       0       0       0       0       0       0       0       0
2037   1       0       0       0       0       0       0       0       0       0       0       0       0
2037   2       0       0       0       0       0       0       0       0       0       0       0       0
2037   3       0       0       0       0       0       0       0       0       0       0       0       0
2037   4       0       0       0       0       0       0       0       0       0       0       0       0
2038   1       0       0       0       0       0       0       0       0       0       0       0       0
2038   2       0       0       0       0       0       0       0       0       0       0       0       0
2038   3       0       0       0       0       0       0       0       0       0       0       0       0
2038   4       0       0       0       0       0       0       0       0       0       0       0       0
2039   1       0       0       0       0       0       0       0       0       0       0       0       0
2039   2       0       0       0       0       0       0       0       0       0       0       0       0
2039   3       0       0       0       0       0       0       0       0       0       0       0       0
2039   4       0       0       0       0       0       0       0       0       0       0       0       0
**** Planta:  782                               -1  3
